Voltage,Current
0.40703517587939697,0.07800271934921128
0.4125628140703518,0.23212115510388914
0.4180904522613066,-0.2500808871404954
0.4236180904522613,-0.3461359696282575
0.4291457286432161,0.18171895551368433
0.4346733668341709,-0.09738580237117123
0.4402010050251256,0.013718870753294917
0.4457286432160804,-0.3608135549550123
0.4512562814070352,-0.0014903925468934354
0.45678391959799003,-0.2949948107845176
0.4623115577889447,-0.19476604029051486
0.46783919597989954,-0.5404722255311509
0.47336683417085434,-0.11066593844431609
0.47889447236180904,-0.027279621059004416
0.48442211055276385,0.2466745111781683
0.48994974874371866,-0.08732794453361677
0.49547738693467336,0.2705181207692523
0.5010050251256282,0.010952539653138815
0.506532663316583,-0.21879352605791855
0.5120603015075377,-0.26695370483779907
0.5175879396984925,-0.14461717293028506
0.5231155778894473,-0.027663367154103287
0.5286432160804021,0.2619391904397358
0.5341708542713568,-0.09718726675111497
0.5396984924623116,0.4782188360044261
0.5452261306532664,-0.3492295078139733
0.5507537688442211,-0.4358945152411194
0.5562814070351759,0.24106541800749298
0.5618090452261307,0.15409645804348113
0.5673366834170854,0.14490274810676648
0.5728643216080402,0.1701405624836889
0.578391959798995,-0.020481541086543296
0.5839195979899497,-0.042026790750651216
0.5894472361809046,-0.23433235748791958
0.5949748743718594,-0.29578153542915614
0.6005025125628142,0.10757050345127128
0.606030150753769,0.1370531574149949
0.6115577889447236,-0.4578592049500987
0.6170854271356784,0.07220436536888827
0.6226130653266332,-0.1212647953928947
0.628140703517588,0.24332424014510867
0.6336683417085428,-0.6787877462357352
0.6391959798994976,-0.048589970717522316
0.6447236180904522,-0.14819767833314923
0.650251256281407,-0.03468608992215896
0.6557788944723618,-0.4028403341858025
0.6613065326633166,0.09841872563105902
0.6668341708542714,-0.6568590938616411
0.6723618090452262,-0.3487553994481015
0.677889447236181,0.3458300672507685
0.6834170854271356,-0.022797028862014956
0.6889447236180904,-0.45983983059524963
0.6944723618090453,-0.08763267380117848
0.7,0.09755097677093696
