voltage,current
-0.13316582914572866,-0.0037062066708467172
-0.12814070351758794,-0.003048175460440506
-0.12311557788944721,-0.002960633285180628
-0.11809045226130654,-0.002598320200417956
-0.11306532663316582,-0.0024206473260270298
-0.1080402010050251,-0.0022469242300168233
-0.10301507537688442,-0.0019242296153780577
-0.0979899497487437,-0.0018332764757318294
-0.09296482412060303,-0.001512010408819564
-0.0879396984924623,-0.0014131951990294862
-0.08291457286432158,-0.0012881227103631438
-0.07788944723618091,-0.0011892713255940073
-0.07286432160804018,-0.001004177092738875
-0.06783919597989951,-0.0009125268937114641
-0.06281407035175879,-0.0008415603952209088
-0.05778894472361806,-0.0007155927259621612
-0.05276381909547739,-0.0007182153810764016
-0.04773869346733667,-0.0006762871610532481
-0.042713567839196,-0.0005965766122009798
-0.03768844221105527,-0.0005643010556840725
-0.03266331658291455,-0.0005035138416378805
-0.027638190954773878,-0.0004493969790939563
-0.022613065326633153,-0.00037658883279626887
-0.017587939698492483,-0.0003661160449385405
-0.012562814070351758,-0.00033147361348208256
-0.007537688442211032,-0.0003110806165104136
-0.0025125628140703626,-0.00026158965744486846
0.002512562814070307,-0.00024888815167673623
0.007537688442211032,-0.0002125502906218511
0.012562814070351758,-0.00019888053579855466
0.017587939698492483,-0.00019475756782782422
0.022613065326633208,-0.0001759676810944593
0.027638190954773822,-0.00015554853102691272
0.03266331658291455,-0.0001384498627370949
0.03768844221105527,-0.0001250177388633942
0.042713567839196,-0.0001163667826205077
0.047738693467336724,-0.00010689875169480013
0.05276381909547745,-9.326895969565507e-05
0.05778894472361806,-9.063912868510092e-05
0.06281407035175879,-7.657978416952746e-05
0.06783919597989951,-7.029418970493309e-05
0.07286432160804024,-6.0419454040911726e-05
0.07788944723618096,-5.7915843287638446e-05
0.08291457286432158,-4.8603936768649165e-05
0.0879396984924623,-4.607600096949663e-05
0.09296482412060303,-4.0396168181340285e-05
0.09798994974874375,-3.471193140796958e-05
0.10301507537688448,-3.178675002157843e-05
0.1080402010050251,-2.826030613588312e-05
0.11306532663316582,-3.0183189768410877e-05
0.11809045226130654,-2.463318878520169e-05
0.12311557788944727,-2.3593871136670293e-05
0.128140703517588,-1.9633470385369073e-05
0.1331658291457286,-1.780559211458919e-05
0.13819095477386933,-1.4906720244187593e-05
0.14321608040201006,-1.386800961129188e-05
0.14824120603015079,-1.1174988897800002e-05
0.1532663316582915,-9.979230167988297e-06
0.15829145728643212,-8.988699627136446e-06
0.16331658291457285,-8.646330400461168e-06
0.16834170854271358,-6.3312488710884815e-06
0.1733668341708543,-5.963819338070079e-06
0.17839195979899503,-4.458636760569226e-06
0.18341708542713564,-3.6076682698527104e-06
0.18844221105527637,-2.3095881085705346e-06
0.1934673366834171,-1.4119040951312477e-06
0.19849246231155782,-2.816236552221727e-07
0.20351758793969854,6.871812879317273e-07
0.20854271356783916,1.7503780480296428e-06
0.21356783919597988,2.9468564452964793e-06
0.2185929648241206,4.121570758074196e-06
0.22361809045226133,5.002256811031462e-06
0.22864321608040206,5.646283306889009e-06
0.23366834170854267,7.346520810041098e-06
0.2386934673366834,8.900613177904156e-06
0.24371859296482412,9.716924931046285e-06
0.24874371859296485,1.2400993101475971e-05
0.25376884422110557,1.2096194908237002e-05
0.2587939698492463,1.5747782996186667e-05
0.2638190954773869,1.567196937620794e-05
0.26884422110552764,1.8550055255392384e-05
0.27386934673366836,2.0454639896671428e-05
0.2788944723618091,2.4132623136718893e-05
0.2839195979899498,2.523866879983122e-05
0.2889447236180904,2.8041979338480992e-05
0.29396984924623115,2.979563283446945e-05
0.2989949748743719,3.581957304222793e-05
0.3040201005025126,3.7908162358362076e-05
0.3090452261306533,4.253828651412122e-05
0.31407035175879394,5.0569275808786756e-05
0.31909547738693467,4.8905759282801644e-05
0.3241206030150754,5.592508649223398e-05
0.3291457286432161,6.757671051097658e-05
0.33417085427135684,6.819548837836072e-05
0.33919597989949746,7.769048457295012e-05
0.3442211055276382,8.705649625439383e-05
0.3492462311557789,9.904080741077181e-05
0.35427135678391963,0.00010829130430412244
0.35929648241206036,0.00012187831075333894
0.364321608040201,0.00012137279506097625
0.3693467336683417,0.00015772528033785186
0.3743718592964824,0.0001416548839618344
0.37939698492462315,0.0001717000891232258
0.3844221105527639,0.00017664889247445136
0.3894472361809045,0.00022541901516189353
0.3944723618090452,0.00023731503633782564
0.39949748743718594,0.0002852344531279061
0.40452261306532666,0.00027460091913811686
0.4095477386934674,0.000274392017287383
0.414572864321608,0.00034778263318844643
0.41959798994974873,0.0003824031804651542
0.42462311557788945,0.00041562343430646287
0.4296482412060302,0.0004865888724765135
0.4346733668341709,0.0004968912782813673
0.4396984924623115,0.0005210195505181848
0.44472361809045224,0.0005826582979320611
0.44974874371859297,0.0007061575944208985
0.4547738693467337,0.0007283047801862938
0.4597989949748744,0.0009096902390761003
0.46482412060301503,0.0009286633604416402
0.46984924623115576,0.0009938287229304718
0.4748743718592965,0.0010994339922957253
0.4798994974874372,0.0012938572255288077
0.48492462311557794,0.0013817797080315096
0.48994974874371866,0.0014358724006816505
0.4949748743718593,0.0016194503389289632
0.5,0.0017334906055895812
