Sample_ID,Device,Mean_Concentration_mM,Difference_mM,Actual_Concentration_mM,Predicted_Concentration_mM,Scan_Rate_mVs
132,STM32,1.1880877624280206,0.3761755248560412,1.0,1.3761755248560412,100
133,STM32,1.1881212811517452,0.3762425623034904,1.0,1.3762425623034904,100
134,STM32,1.1882131420199769,0.3764262840399537,1.0,1.3764262840399537,100
135,STM32,1.1882344742858413,0.37646894857168256,1.0,1.3764689485716826,100
136,STM32,1.1882630985514817,0.3765261971029634,1.0,1.3765261971029634,100
137,STM32,1.1882993226737852,0.3765986453475705,1.0,1.3765986453475705,100
138,STM32,1.188323420485116,0.37664684097023216,1.0,1.3766468409702322,100
139,STM32,1.1883719201069591,0.37674384021391827,1.0,1.3767438402139183,100
140,STM32,1.188390912230255,0.3767818244605099,1.0,1.37678182446051,100
141,STM32,1.0306794193623139,0.06135883872462777,1.0,1.0613588387246278,200
142,STM32,1.0306049728318847,0.06120994566376936,1.0,1.0612099456637694,200
143,STM32,1.0306225561637552,0.0612451123275104,1.0,1.0612451123275104,200
144,STM32,1.0306714143746976,0.06134282874939512,1.0,1.0613428287493951,200
145,STM32,1.0306792450752171,0.061358490150434264,1.0,1.0613584901504343,200
146,STM32,1.0307030167245612,0.06140603344912243,1.0,1.0614060334491224,200
147,STM32,1.0307240768290304,0.06144815365806089,1.0,1.0614481536580609,200
148,STM32,1.0307873452694079,0.0615746905388157,1.0,1.0615746905388157,200
149,STM32,1.0308281076794414,0.06165621535888288,1.0,1.0616562153588829,200
150,STM32,1.0308646770533882,0.06172935410677649,1.0,1.0617293541067765,200
151,STM32,1.6334261655693019,1.2668523311386037,1.0,2.2668523311386037,20
152,STM32,1.6334476328041065,1.266895265608213,1.0,2.266895265608213,20
153,STM32,1.633444999658431,1.266889999316862,1.0,2.266889999316862,20
154,STM32,1.6334379218113508,1.2668758436227017,1.0,2.2668758436227017,20
155,STM32,1.6334619666872034,1.266923933374407,1.0,2.266923933374407,20
156,STM32,1.633425124883593,1.2668502497671859,1.0,2.266850249767186,20
157,STM32,1.5534016082610862,1.1068032165221724,1.0,2.1068032165221724,20
158,STM32,1.5534059675876124,1.1068119351752248,1.0,2.106811935175225,20
159,STM32,1.5534193197814479,1.1068386395628957,1.0,2.1068386395628957,20
160,STM32,1.3846420887687914,0.7692841775375827,1.0,1.7692841775375827,20
161,STM32,0.5305851292842161,-0.9388297414315678,1.0,0.06117025856843217,400
162,STM32,0.6107841481658935,-0.7784317036682129,1.0,0.2215682963317871,400
163,STM32,0.610888627301486,-0.7782227453970281,1.0,0.22177725460297193,400
164,STM32,0.6109677286244284,-0.7780645427511432,1.0,0.22193545724885677,400
165,STM32,0.6110508803967245,-0.777898239206551,1.0,0.222101760793449,400
166,STM32,0.6111281415742789,-0.7777437168514423,1.0,0.22225628314855772,400
167,STM32,0.6111830506824707,-0.7776338986350586,1.0,0.2223661013649414,400
168,STM32,0.6112417435054378,-0.7775165129891244,1.0,0.2224834870108756,400
169,STM32,0.6112896551332834,-0.7774206897334333,1.0,0.22257931026656674,400
170,STM32,0.6113385062832202,-0.7773229874335597,1.0,0.22267701256644035,400
171,STM32,1.3110165971332028,0.6220331942664057,1.0,1.6220331942664057,50
172,STM32,1.4798006035426206,0.9596012070852411,1.0,1.959601207085241,50
173,STM32,1.3110513015849805,0.622102603169961,1.0,1.622102603169961,50
174,STM32,1.3110710261184266,0.6221420522368533,1.0,1.6221420522368533,50
175,STM32,1.3110493510196646,0.6220987020393292,1.0,1.6220987020393292,50
176,STM32,1.311090448351957,0.622180896703914,1.0,1.622180896703914,50
177,STM32,1.311108410472523,0.622216820945046,1.0,1.622216820945046,50
178,STM32,1.3111102094956038,0.6222204189912075,1.0,1.6222204189912075,50
179,STM32,1.3111095571716302,0.6222191143432605,1.0,1.6222191143432605,50
180,STM32,1.311143747439138,0.6222874948782762,1.0,1.6222874948782762,50
231,STM32,4.924999229138322,-0.15000154172335556,5.0,4.849998458276644,100
232,STM32,4.928818914180756,-0.14236217163848952,5.0,4.8576378283615105,100
233,STM32,4.929919967674998,-0.1401600646500034,5.0,4.859839935349997,100
234,STM32,4.930270240478091,-0.13945951904381726,5.0,4.860540480956183,100
235,STM32,4.930983168330367,-0.13803366333926625,5.0,4.861966336660734,100
236,STM32,4.932074703027013,-0.13585059394597465,5.0,4.864149406054025,100
237,STM32,4.933680297620662,-0.13263940475867564,5.0,4.867360595241324,100
238,STM32,4.933808696538398,-0.13238260692320392,5.0,4.867617393076796,100
239,STM32,4.934184681808823,-0.13163063638235428,5.0,4.868369363617646,100
240,STM32,4.935113455842334,-0.12977308831533207,5.0,4.870226911684668,100
241,STM32,4.987953549122029,-0.024092901755941476,5.0,4.9759070982440585,200
242,STM32,4.989279254986821,-0.021441490026357535,5.0,4.9785585099736425,200
243,STM32,4.9913232887630254,-0.01735342247394822,5.0,4.982646577526052,200
244,STM32,4.991288214409343,-0.017423571181314657,5.0,4.982576428818685,200
245,STM32,4.991638408756813,-0.016723182486374277,5.0,4.983276817513626,200
246,STM32,4.991473033027409,-0.01705393394518051,5.0,4.9829460660548195,200
247,STM32,4.993303123080363,-0.013393753839274325,5.0,4.986606246160726,200
248,STM32,4.992466084975412,-0.015067830049176223,5.0,4.984932169950824,200
249,STM32,4.994276575228454,-0.011446849543091275,5.0,4.988553150456909,200
250,STM32,4.997274860138633,-0.0054502797227335975,5.0,4.994549720277266,200
251,STM32,4.865070554130442,-0.2698588917391156,5.0,4.730141108260884,20
252,STM32,4.8651216534382735,-0.26975669312345296,5.0,4.730243306876547,20
253,STM32,4.865413648549719,-0.26917270290056194,5.0,4.730827297099438,20
254,STM32,4.781303276500976,-0.4373934469980467,5.0,4.562606553001953,20
255,STM32,4.780894595137309,-0.4382108097253816,5.0,4.561789190274618,20
256,STM32,4.865216333657332,-0.2695673326853356,5.0,4.730432667314664,20
257,STM32,4.78121359560296,-0.4375728087940809,5.0,4.562427191205919,20
258,STM32,4.781270857862157,-0.43745828427568423,5.0,4.562541715724316,20
259,STM32,4.612666396234701,-0.7746672075305971,5.0,4.225332792469403,20
260,STM32,4.6127165260120755,-0.7745669479758499,5.0,4.22543305202415,20
261,STM32,4.855313617983751,-0.2893727640324979,5.0,4.710627235967502,400
262,STM32,4.941325363090984,-0.11734927381803306,5.0,4.882650726181967,400
263,STM32,5.116262899965204,0.232525799930408,5.0,5.232525799930408,400
264,STM32,5.120777187873001,0.24155437574600302,5.0,5.241554375746003,400
265,STM32,5.122907720937553,0.24581544187510573,5.0,5.245815441875106,400
266,STM32,5.123822609052783,0.24764521810556595,5.0,5.247645218105566,400
267,STM32,5.12573340605683,0.2514668121136605,5.0,5.2514668121136605,400
268,STM32,5.128939443567216,0.2578788871344324,5.0,5.257878887134432,400
269,STM32,5.129477548840437,0.25895509768087344,5.0,5.258955097680873,400
270,STM32,5.1306786737188155,0.26135734743763095,5.0,5.261357347437631,400
271,STM32,4.7114999949840906,-0.5770000100318189,5.0,4.422999989968181,50
272,STM32,4.71157319067557,-0.57685361864886,5.0,4.42314638135114,50
273,STM32,4.7116204491948865,-0.5767591016102269,5.0,4.423240898389773,50
274,STM32,4.71168458347778,-0.5766308330444394,5.0,4.423369166955561,50
275,STM32,4.795829998888417,-0.40834000222316647,5.0,4.5916599977768335,50
276,STM32,4.7116874600325005,-0.576625079934999,5.0,4.423374920065001,50
277,STM32,4.795579504349356,-0.4088409913012878,5.0,4.591159008698712,50
278,STM32,4.711383107701149,-0.5772337845977029,5.0,4.422766215402297,50
279,STM32,4.711581713383412,-0.5768365732331766,5.0,4.423163426766823,50
280,STM32,4.711788793655279,-0.5764224126894417,5.0,4.423577587310558,50
331,STM32,10.390379272699374,0.7807585453987471,10.0,10.780758545398747,100
332,STM32,10.392616133711375,0.7852322674227494,10.0,10.78523226742275,100
333,STM32,10.393921527167972,0.7878430543359443,10.0,10.787843054335944,100
334,STM32,10.392694853241185,0.7853897064823698,10.0,10.78538970648237,100
335,STM32,10.474865249956828,0.9497304999136578,10.0,10.949730499913658,100
336,STM32,10.474116214812415,0.9482324296248326,10.0,10.948232429624833,100
337,STM32,10.475425818478453,0.9508516369569033,10.0,10.950851636956903,100
338,STM32,10.398789422061093,0.7975788441221852,10.0,10.797578844122185,100
339,STM32,10.397936987857992,0.7958739757159847,10.0,10.795873975715985,100
340,STM32,10.400403829351733,0.8008076587034658,10.0,10.800807658703466,100
341,STM32,10.55150414607776,1.1030082921555184,10.0,11.103008292155518,200
342,STM32,10.72815691799985,1.4563138359997012,10.0,11.456313835999701,200
343,STM32,10.815344470123907,1.6306889402478149,10.0,11.630688940247815,200
344,STM32,10.818047306788156,1.6360946135763115,10.0,11.636094613576311,200
345,STM32,10.823906906868332,1.647813813736665,10.0,11.647813813736665,200
346,STM32,10.824910432096763,1.6498208641935257,10.0,11.649820864193526,200
347,STM32,10.827323390500817,1.6546467810016345,10.0,11.654646781001635,200
348,STM32,10.827943157207963,1.6558863144159268,10.0,11.655886314415927,200
349,STM32,10.830523871040821,1.6610477420816405,10.0,11.66104774208164,200
350,STM32,10.830979929109677,1.6619598582193564,10.0,11.661959858219356,200
351,STM32,9.533473558881013,-0.9330528822379733,10.0,9.066947117762027,20
352,STM32,9.534948145998335,-0.9301037080033296,10.0,9.06989629199667,20
353,STM32,9.536442803649306,-0.9271143927013874,10.0,9.072885607298613,20
354,STM32,9.699786506006618,-0.6004269879867667,10.0,9.399573012013233,20
355,STM32,9.703381296803954,-0.59323740639209,10.0,9.40676259360791,20
356,STM32,9.699647712264076,-0.6007045754718483,10.0,9.399295424528152,20
357,STM32,9.700033458206644,-0.5999330835867109,10.0,9.400066916413289,20
358,STM32,9.70414374713291,-0.591712505734181,10.0,9.408287494265819,20
359,STM32,9.703030160989009,-0.5939396780219841,10.0,9.406060321978016,20
360,STM32,9.706483869815383,-0.5870322603692344,10.0,9.412967739630766,20
361,STM32,10.049341509145147,0.09868301829029491,10.0,10.098683018290295,50
362,STM32,10.131889983649764,0.26377996729952713,10.0,10.263779967299527,50
363,STM32,10.133355437739928,0.2667108754798555,10.0,10.266710875479856,50
364,STM32,10.137216074436596,0.274432148873192,10.0,10.274432148873192,50
365,STM32,10.139157343306774,0.2783146866135482,10.0,10.278314686613548,50
366,STM32,10.06180100370087,0.12360200740173966,10.0,10.12360200740174,50
367,STM32,10.146392171728422,0.29278434345684445,10.0,10.292784343456844,50
368,STM32,10.147282622189321,0.2945652443786422,10.0,10.294565244378642,50
369,STM32,10.069754957605516,0.13950991521103262,10.0,10.139509915211033,50
370,STM32,10.071435388357385,0.14287077671476922,10.0,10.14287077671477,50
391,STM32,18.83301854953269,-2.333962900934626,20.0,17.666037099065374,20
392,STM32,19.621622474252042,-0.7567550514959152,20.0,19.243244948504085,20
393,STM32,19.631017039299053,-0.7379659214018979,20.0,19.262034078598102,20
394,STM32,19.55145061723625,-0.8970987655275025,20.0,19.102901234472498,20
395,STM32,19.632237456662523,-0.7355250866749508,20.0,19.26447491332505,20
396,STM32,19.63392082931851,-0.7321583413629824,20.0,19.267841658637018,20
397,STM32,19.79563583752868,-0.4087283249426399,20.0,19.59127167505736,20
398,STM32,19.79875696438621,-0.4024860712275782,20.0,19.597513928772422,20
399,STM32,19.798226168137788,-0.4035476637244244,20.0,19.596452336275576,20
400,STM32,20.601741004904447,1.2034820098088908,20.0,21.20348200980889,50
401,STM32,20.525781873139323,1.0515637462786458,20.0,21.051563746278646,50
402,STM32,20.60529413794694,1.2105882758938797,20.0,21.21058827589388,50
403,STM32,20.609013522746046,1.218027045492093,20.0,21.218027045492093,50
